Status,Site,Hostname,Type,Last User,OS,Serial Number,Description,Last Seen,MAC Address(es),Device CPU
Online," Amarillo Rahab Hospital",ARHDT068,Desktop,ARH\Mgriego,Microsoft Windows 11 Pro 10.0.26100,B697704,ARHDT068,2025-03-27T00:06:11Z,"20:88:10:E2:4C:6C, A0:02:A5:84:1D:E5, A0:02:A5:84:1D:E9",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT069,Desktop,ARH\cperrien,Microsoft Windows 11 Pro 10.0.26100,DHD7704,ARHDT069,2025-03-27T00:06:11Z,"20:88:10:E2:41:72, A0:02:A5:83:20:98, A0:02:A5:83:20:9C",13th Gen Intel(R) Core(TM) i5-13500T
Offline," Amarillo Rahab Hospital",ARHDT070,Desktop,ARH\rodom,Microsoft Windows 11 Pro 10.0.26100,645X704,ARHDT070,2025-03-19T10:28:47Z,"20:88:10:E7:2F:B0, D4:E9:8A:F0:E3:3F, D4:E9:8A:F0:E3:43",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT071,Desktop,ARH\skraai,Microsoft Windows 11 Pro 10.0.26100,G229H04,ARHDT071,2025-03-27T00:06:11Z,"20:88:10:E8:50:57, F0:20:FF:0A:48:CB, F0:20:FF:0A:48:CF",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT072,Desktop,ARH\gbradley,Microsoft Windows 11 Pro 10.0.26100,3QJZ704,ARHDT072,2025-03-27T00:06:11Z,"20:88:10:E6:53:3D, D4:E9:8A:F3:D8:97, D4:E9:8A:F3:D8:9B",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT073,Desktop,ARH\chilliard,Microsoft Windows 11 Pro 10.0.26100,GJD7704,ARHDT073,2025-03-27T00:06:11Z,"20:88:10:E2:4F:7A, A0:02:A5:84:CA:65, A0:02:A5:84:CA:69",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT074,Desktop,ARH\BLEVEN,Microsoft Windows 11 Pro 10.0.26100,2Y90804,ARHDT074,2025-03-27T00:06:11Z,"20:88:10:E6:40:76, D4:E9:8A:F1:82:F4, D4:E9:8A:F1:82:F8",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT075,Desktop,ARH\dmccampbell,Microsoft Windows 11 Pro 10.0.26100,8D97704,ARHDT075,2025-03-27T00:06:11Z,"20:88:10:E2:57:19, A0:02:A5:88:0E:19, A0:02:A5:88:0E:1D",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT076,Desktop,ARH\danderson,Microsoft Windows 11 Pro 10.0.26100,5QH7704,ARHDT076,2025-03-27T00:06:11Z,"20:88:10:E2:51:7D, A0:02:A5:88:24:4E, A0:02:A5:88:24:52",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT077,Desktop,ARH\momer,Microsoft Windows 11 Pro 10.0.26100,FPH7704,ARHDT077,2025-03-27T00:06:11Z,"20:88:10:E2:4F:8A, A0:02:A5:84:BF:A7, A0:02:A5:84:BF:AB",13th Gen Intel(R) Core(TM) i5-13500T
Online," Amarillo Rahab Hospital",ARHDT078,Desktop,ARH\skraai,Microsoft Windows 11 Pro 10.0.26100,7GD7704,ARHDT078,2025-03-27T00:06:11Z,"20:88:10:E2:57:03, A0:02:A5:88:24:30, A0:02:A5:88:24:34",13th Gen Intel(R) Core(TM) i5-13500T
